Region URL,Hotel Code,Destination Code,Hotel Name,Hotel URL,Hotel Address,TLD
https://www.ihg.com/destinations/us/en/united-states/louisiana/breaux-bridge-hotels,HNRLA,breaux-bridge,Holiday Inn Express Breaux Bridge/Henderson,https://www.ihg.com/holidayinnexpress/hotels/us/en/breaux-bridge/hnrla/hoteldetail,"2942 H. Grand Point Highway, Breaux Bridge 70517, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/breaux-bridge-hotels,LFTLF,lafayette,Holiday Inn & Suites Lafayette North,https://www.ihg.com/holidayinn/hotels/us/en/lafayette/lftlf/hoteldetail,"2219 NW Evangeline Thruway, Lafayette 70501, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/breaux-bridge-hotels,LFTKS,lafayette,Staybridge Suites Lafayette-Airport,https://www.ihg.com/staybridge/hotels/us/en/lafayette/lftks/hoteldetail,"129 E. Kaliste Saloom Road, Lafayette 70508, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/breaux-bridge-hotels,LFTPD,lafayette,Holiday Inn Express & Suites Lafayette-South,https://www.ihg.com/holidayinnexpress/hotels/us/en/lafayette/lftpd/hoteldetail,"210 Kaliste Saloom Road, Lafayette 70508, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/breaux-bridge-hotels,LFTAC,lafayette,Candlewood Suites Lafayette - River Ranch,https://www.ihg.com/candlewood/hotels/us/en/lafayette/lftac/hoteldetail,"2105 Kaliste Saloom Road, Lafayette 70508, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/breaux-bridge-hotels,LFTDB,lafayette,Holiday Inn Express & Suites Lafayette,https://www.ihg.com/holidayinnexpress/hotels/us/en/lafayette/lftdb/hoteldetail,"3903 Ambassador Caffery Pkwy, Lafayette 70503, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/breaux-bridge-hotels,LFTSC,scott,Holiday Inn Express & Suites Scott-Lafayette West,https://www.ihg.com/holidayinnexpress/hotels/us/en/scott/lftsc/hoteldetail,"736 I-10 South Frontage Road, Scott 70583, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/breaux-bridge-hotels,OPLCR,opelousas,Holiday Inn Express & Suites Opelousas,https://www.ihg.com/holidayinnexpress/hotels/us/en/opelousas/oplcr/hoteldetail,"5696 I-49 North Service Road, Opelousas 70570, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/breaux-bridge-hotels,ARANI,new-iberia,Holiday Inn Express & Suites New Iberia-Avery Island,https://www.ihg.com/holidayinnexpress/hotels/us/en/new-iberia/arani/hoteldetail,"318 West Hwy 90 Frontage Road, New Iberia 70560, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/breaux-bridge-hotels,ARACW,new-iberia,Candlewood Suites New Iberia,https://www.ihg.com/candlewood/hotels/us/en/new-iberia/aracw/hoteldetail,"2600 Hwy 14, New Iberia 70560, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/cut-off-hotels,HUMGL,cut-off,Candlewood Suites Cut Off - Galliano,https://www.ihg.com/candlewood/hotels/us/en/cut-off/humgl/hoteldetail,"287 Highway 3162, Cut Off 70345, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/cut-off-hotels,MSYOF,cut-off,Holiday Inn Express & Suites Cut Off - Galliano,https://www.ihg.com/holidayinnexpress/hotels/us/en/cut-off/msyof/hoteldetail,"265 Highway 3162, Cut Off 70354, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/cut-off-hotels,HUMML,houma,Candlewood Suites Houma,https://www.ihg.com/candlewood/hotels/us/en/houma/humml/hoteldetail,"737 Corporate Dr, Houma 70360, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/donaldsonville-hotels,PTNMG,morgan-city,Holiday Inn Express & Suites Morgan City - Tiger Island,https://www.ihg.com/holidayinnexpress/hotels/us/en/morgan-city/ptnmg/hoteldetail,"704 Martin Luther King Jr Blvd, Morgan City 70380, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/eunice-hotels,UCEEX,eunice,Holiday Inn Express Eunice,https://www.ihg.com/holidayinnexpress/hotels/us/en/eunice/uceex/hoteldetail,"1698 Hwy 190 West, Eunice 70535, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/lake-charles-hotels,LCHTT,lake-charles,Holiday Inn & Suites Lake Charles South,https://www.ihg.com/holidayinn/hotels/us/en/lake-charles/lchtt/hoteldetail,"2940 Lake Street, Lake Charles 70601, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/lake-charles-hotels,LCHWB,lake-charles,Staybridge Suites Lake Charles,https://www.ihg.com/staybridge/hotels/us/en/lake-charles/lchwb/hoteldetail,"1100 West Prien Lake Road, Lake Charles 70601, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/lake-charles-hotels,LCHCW,lake-charles,Candlewood Suites Lake Charles South,https://www.ihg.com/candlewood/hotels/us/en/lake-charles/lchcw/hoteldetail,"1105 West Prien Lake Road, Lake Charles 70601, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/lake-charles-hotels,LCHES,lake-charles,Holiday Inn Express & Suites Lake Charles South Casino Area,https://www.ihg.com/holidayinnexpress/hotels/us/en/lake-charles/lches/hoteldetail,"1150 West Prien Lake Road, Lake Charles 70601, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/lake-charles-hotels,LCHLA,lake-charles,Holiday Inn Express & Suites Lake Charles,https://www.ihg.com/holidayinnexpress/hotels/us/en/lake-charles/lchla/hoteldetail,"402 North Mlk Hwy., Lake Charles 70601, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/lake-charles-hotels,SLFMS,sulphur,Holiday Inn Express & Suites Sulphur (Lake Charles),https://www.ihg.com/holidayinnexpress/hotels/us/en/sulphur/slfms/hoteldetail,"102 Mallard Street, Sulphur 70665, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/lake-charles-hotels,SLFCW,sulphur,Candlewood Suites Lake Charles-Sulphur,https://www.ihg.com/candlewood/hotels/us/en/sulphur/slfcw/hoteldetail,"320 Arena Road, Sulphur 70665, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/leesville-hotels,NWOLA,leesville,Holiday Inn Express Leesville-Ft. Polk,https://www.ihg.com/holidayinnexpress/hotels/us/en/leesville/nwola/hoteldetail,"122 Express Boulevard, Leesville 71446, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/natchitoches-hotels,NTCES,natchitoches,Holiday Inn Express & Suites Natchitoches,https://www.ihg.com/holidayinnexpress/hotels/us/en/natchitoches/ntces/hoteldetail,"5137 University Parkway, Natchitoches 71457, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/ruston-hotels,RSNEX,ruston,Holiday Inn Express & Suites Ruston,https://www.ihg.com/holidayinnexpress/hotels/us/en/ruston/rsnex/hoteldetail,"1312 Hospitality Street, Ruston 71270, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/ruston-hotels,MLUWE,west-monroe,Holiday Inn Express & Suites West Monroe,https://www.ihg.com/holidayinnexpress/hotels/us/en/west-monroe/mluwe/hoteldetail,"603 Constitution Drive, West Monroe 71292, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/louisiana/sulphur-hotels,ORGES,orange,Holiday Inn Express & Suites Orange,https://www.ihg.com/holidayinnexpress/hotels/us/en/orange/orges/hoteldetail,"2655 I-10 East, Orange 77630, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/alamosa-hotels,ALSES,alamosa,Holiday Inn Express & Suites Alamosa,https://www.ihg.com/holidayinnexpress/hotels/us/en/alamosa/alses/hoteldetail,"3418 Mariposa Street, Alamosa 81101, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENAM,aurora,Holiday Inn Express & Suites Denver - Aurora Medical Campus,https://www.ihg.com/holidayinnexpress/hotels/us/en/aurora/denam/hoteldetail,"14200 East Colfax Avenue, Aurora 80011, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENAU,denver,Crowne Plaza Denver Airport Convention Ctr,https://www.ihg.com/crowneplaza/hotels/us/en/denver/denau/hoteldetail,"15500 East 40th Avenue, Denver 80239, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENPS,denver,Holiday Inn Express & Suites Denver East-Peoria Street,https://www.ihg.com/holidayinnexpress/hotels/us/en/denver/denps/hoteldetail,"12140 E. 45th Ave, Denver 80239, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENST,denver,Holiday Inn Denver East,https://www.ihg.com/holidayinn/hotels/us/en/denver/denst/hoteldetail,"3333 Quebec Street, Denver 80207, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENQS,denver,Staybridge Suites Denver - Central Park,https://www.ihg.com/staybridge/hotels/us/en/denver/denqs/hoteldetail,"8101 Northfield Blvd, Denver 80238, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENCH,glendale,Staybridge Suites Denver-Cherry Creek,https://www.ihg.com/staybridge/hotels/us/en/glendale/dench/hoteldetail,"4220 East Virginia Avenue, Glendale 80246, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENWL,denver,Atwell Suites Denver Airport – Tower Road,https://www.ihg.com/atwellsuites/hotels/us/en/denver/denwl/hoteldetail,"18350 East 65th Ave, Denver 80249, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENAV,denver,avid hotel Denver Airport Area,https://www.ihg.com/avidhotels/hotels/us/en/denver/denav/hoteldetail,"6785 North Argonne Street, Denver 80249, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENSB,denver,Staybridge Suites Denver International Airport,https://www.ihg.com/staybridge/hotels/us/en/denver/densb/hoteldetail,"6951 Tower Road, Denver 80249, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENTR,denver,Holiday Inn Express & Suites Denver Airport,https://www.ihg.com/holidayinnexpress/hotels/us/en/denver/dentr/hoteldetail,"6910 Tower Road, Denver 80249, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENDE,denver,Holiday Inn Express Denver Downtown,https://www.ihg.com/holidayinnexpress/hotels/us/en/denver/dende/hoteldetail,"1715 Tremont Place, Denver 80202, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENCA,denver,Staybridge Suites Denver Downtown,https://www.ihg.com/staybridge/hotels/us/en/denver/denca/hoteldetail,"333 West Colfax Avenue, Denver 80204, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENDM,hotel-monaco-denver-co,Kimpton Hotel Monaco Denver,https://www.ihg.com/kimptonhotels/hotels/us/en/hotel-monaco-denver-co/dendm/hoteldetail,"1717 Champa Street, Denver 80202, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENWS,denver,Hotel Indigo Denver Downtown-Union Station,https://www.ihg.com/hotelindigo/hotels/us/en/denver/denws/hoteldetail,"1801 Wewatta Street, Denver 80202, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENNS,centennial,Holiday Inn & Suites Denver Tech Center-Centennial,https://www.ihg.com/holidayinn/hotels/us/en/centennial/denns/hoteldetail,"6638  S Nome Street, Centennial 80111, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENCT,centennial,Staybridge Suites Denver Tech Center,https://www.ihg.com/staybridge/hotels/us/en/centennial/denct/hoteldetail,"7150 South Clinton Street, Centennial 80112, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENEW,englewood,EVEN Hotel Denver Tech Center-Englewood,https://www.ihg.com/evenhotels/hotels/us/en/englewood/denew/hoteldetail,"7380 South Clinton Street, Englewood 80112, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENPR,parker,Holiday Inn Denver-Parker-E470/Parker Rd,https://www.ihg.com/holidayinn/hotels/us/en/parker/denpr/hoteldetail,"19308 Cottonwood Drive, Parker 80138, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENED,englewood,Holiday Inn Express & Suites Englewood - Denver South,https://www.ihg.com/holidayinnexpress/hotels/us/en/englewood/dened/hoteldetail,"10535 El Diente Court, Englewood 80112, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENLW,lakewood,Holiday Inn Denver Lakewood,https://www.ihg.com/holidayinn/hotels/us/en/lakewood/denlw/hoteldetail,"7390 West Hampden, Lakewood 80227, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENTH,thornton,Holiday Inn Express & Suites Denver North - Thornton,https://www.ihg.com/holidayinnexpress/hotels/us/en/thornton/denth/hoteldetail,"12030 Grant Street, Thornton 80241, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENLL,littleton,Staybridge Suites Denver South - Highlands Ranch,https://www.ihg.com/staybridge/hotels/us/en/littleton/denll/hoteldetail,"8211 Southpark Circle, Littleton 80120, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENWR,wheat-ridge,Holiday Inn Express & Suites Wheat Ridge-Denver West,https://www.ihg.com/holidayinnexpress/hotels/us/en/wheat-ridge/denwr/hoteldetail,"10101 West 48th Avenue, Wheat Ridge 80033, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENBN,brighton,Candlewood Suites Denver Northeast - Brighton,https://www.ihg.com/candlewood/hotels/us/en/brighton/denbn/hoteldetail,"2204 South Medical Center Drive, Brighton 80601, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENBT,brighton,Holiday Inn Express & Suites Denver NE - Brighton,https://www.ihg.com/holidayinnexpress/hotels/us/en/brighton/denbt/hoteldetail,"2212 South Medical Center Drive, Brighton 80601, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENTT,thornton,Staybridge Suites Denver North - Thornton,https://www.ihg.com/staybridge/hotels/us/en/thornton/dentt/hoteldetail,"13719 Lincoln Street, Thornton 80023, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENYO,thornton,Candlewood Suites Denver North - Thornton,https://www.ihg.com/candlewood/hotels/us/en/thornton/denyo/hoteldetail,"14362 Lincoln Way, Thornton 80023, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENGO,golden,Holiday Inn Express & Suites Golden - Denver Area,https://www.ihg.com/holidayinnexpress/hotels/us/en/golden/dengo/hoteldetail,"17140 West Colfax Ave, Golden 80401, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENLT,littleton,Holiday Inn Express & Suites Denver SW-Littleton,https://www.ihg.com/holidayinnexpress/hotels/us/en/littleton/denlt/hoteldetail,"12683 West Indore Place, Littleton 80127, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,BJCES,broomfield,Holiday Inn Express & Suites Denver Northwest - Broomfield,https://www.ihg.com/holidayinnexpress/hotels/us/en/broomfield/bjces/hoteldetail,"11401 Via Varra, Broomfield 80020, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/aurora-hotels,DENME,castle-rock,Holiday Inn Express & Suites Denver South - Castle Rock,https://www.ihg.com/holidayinnexpress/hotels/us/en/castle-rock/denme/hoteldetail,"610 Genoa Way, Castle Rock 80109, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/brighton-hotels,QWMFS,firestone,Holiday Inn Express & Suites Firestone - Longmont,https://www.ihg.com/holidayinnexpress/hotels/us/en/firestone/qwmfs/hoteldetail,"11256 Business Park Circle, Firestone 80504, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/brighton-hotels,QWMCO,longmont,Holiday Inn Express & Suites Longmont - Boulder Area,https://www.ihg.com/holidayinnexpress/hotels/us/en/longmont/qwmco/hoteldetail,"1355 Dry Creek Drive, Longmont 80503, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/brighton-hotels,QWMCW,longmont,Candlewood Suites Longmont - Boulder Area,https://www.ihg.com/candlewood/hotels/us/en/longmont/qwmcw/hoteldetail,"1340 Dry Creek Drive, Longmont 80503, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/brighton-hotels,GXYGR,greeley,Candlewood Suites Greeley,https://www.ihg.com/candlewood/hotels/us/en/greeley/gxygr/hoteldetail,"3530 West 29th Street, Greeley 80634, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/canon-city-hotels,CNECC,canon-city,Holiday Inn Express & Suites Canon City,https://www.ihg.com/holidayinnexpress/hotels/us/en/canon-city/cnecc/hoteldetail,"3271 HWY 50, Canon City 81212, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/castle-rock-hotels,COSFD,colorado-springs,Holiday Inn Express & Suites Colorado Springs AFA Northgate,https://www.ihg.com/holidayinnexpress/hotels/us/en/colorado-springs/cosfd/hoteldetail,"9856 Federal Drive, Colorado Springs 80921, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/castle-rock-hotels,COSAF,colorado-springs,Staybridge Suites Colorado Springs North,https://www.ihg.com/staybridge/hotels/us/en/colorado-springs/cosaf/hoteldetail,"7130 Commerce Center Drive, Colorado Springs 80919, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/colorado-springs-hotels,COSSS,colorado-springs,Holiday Inn Express & Suites Colorado Springs Central,https://www.ihg.com/holidayinnexpress/hotels/us/en/colorado-springs/cosss/hoteldetail,"105 North Spruce Street, Colorado Springs 80905, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/colorado-springs-hotels,COSMS,manitou-springs,Holiday Inn Express & Suites Manitou Springs,https://www.ihg.com/holidayinnexpress/hotels/us/en/manitou-springs/cosms/hoteldetail,"114 Manitou Avenue, Manitou Springs 80829, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/colorado-springs-hotels,COSAP,colorado-springs,Holiday Inn Express & Suites Colorado Springs Airport,https://www.ihg.com/holidayinnexpress/hotels/us/en/colorado-springs/cosap/hoteldetail,"1815 Aeroplaza Drive, Colorado Springs 80916, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/colorado-springs-hotels,COSFA,colorado-springs,Holiday Inn Colorado Springs Airport,https://www.ihg.com/holidayinn/hotels/us/en/colorado-springs/cosfa/hoteldetail,"1855 Aeroplaza Drive, Colorado Springs 80916, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/colorado-springs-hotels,COSFO,fountain,Holiday Inn Express & Suites Colorado Springs South I-25,https://www.ihg.com/holidayinnexpress/hotels/us/en/fountain/cosfo/hoteldetail,"4435 Venetucci Boulevard, Colorado Springs 80906, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/colorado-springs-hotels,COSFM,colorado-springs,Holiday Inn Express & Suites Colorado Springs-First & Main,https://www.ihg.com/holidayinnexpress/hotels/us/en/colorado-springs/cosfm/hoteldetail,"3431 Cinema Point, Colorado Springs 80922, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/colorado-springs-hotels,COSAA,colorado-springs,Holiday Inn Express & Suites Colorado Springs North,https://www.ihg.com/holidayinnexpress/hotels/us/en/colorado-springs/cosaa/hoteldetail,"7110 Commerce Center Drive, Colorado Springs 80919, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/colorado-springs-hotels,COSSY,colorado-springs,Staybridge Suites Colorado Springs NE - Powers,https://www.ihg.com/staybridge/hotels/us/en/colorado-springs/cossy/hoteldetail,"5420 New Car Drive, Colorado Springs 80923, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/cortez-hotels,CEZEX,cortez,Holiday Inn Express Mesa Verde-Cortez,https://www.ihg.com/holidayinnexpress/hotels/us/en/cortez/cezex/hoteldetail,"2121 East Main Street, Cortez 81321, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/craig-hotels,CIGCW,craig,Candlewood Suites Craig-Northwest,https://www.ihg.com/candlewood/hotels/us/en/craig/cigcw/hoteldetail,"92 Commerce Street, Craig 81625, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/durango-hotels,DROCD,durango,Holiday Inn Express Durango Downtown-Animas River,https://www.ihg.com/holidayinnexpress/hotels/us/en/durango/drocd/hoteldetail,"1111 Camino Del Rio, Durango 81301, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/durango-hotels,DRODC,durango,Holiday Inn & Suites Durango Downtown,https://www.ihg.com/holidayinn/hotels/us/en/durango/drodc/hoteldetail,"21636 Highway 160 West, Durango 81301, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/fort-collins-hotels,FCLCW,fort-collins,Candlewood Suites Fort Collins,https://www.ihg.com/candlewood/hotels/us/en/fort-collins/fclcw/hoteldetail,"314 Pavilion Lane, Fort Collins 80525, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/fort-collins-hotels,FCLWD,fort-collins,Holiday Inn Express & Suites Ft. Collins,https://www.ihg.com/holidayinnexpress/hotels/us/en/fort-collins/fclwd/hoteldetail,"1426 Oakridge Drive, Fort Collins 80525, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/fort-collins-hotels,LOVCB,loveland,Candlewood Suites Loveland,https://www.ihg.com/candlewood/hotels/us/en/loveland/lovcb/hoteldetail,"6046 East Crossroads Blvd., Loveland 80538, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/fort-collins-hotels,LOVES,loveland,Holiday Inn Express & Suites Loveland,https://www.ihg.com/holidayinnexpress/hotels/us/en/loveland/loves/hoteldetail,"6092 East Crossroads Boulevard, Loveland 80538, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/fraser-hotels,FEXCO,fraser,Holiday Inn Express & Suites Fraser - Winter Park Area,https://www.ihg.com/holidayinnexpress/hotels/us/en/fraser/fexco/hoteldetail,"108 Zerex Street, Fraser 80442, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/fraser-hotels,DENSV,silverthorne,Hotel Indigo Silverthorne,https://www.ihg.com/hotelindigo/hotels/us/en/silverthorne/densv/hoteldetail,"375 Blue River Parkway, Silverthorne 80498, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/glenwood-springs-hotels,GNSCO,glenwood-springs,Holiday Inn Express Glenwood Springs (Aspen Area),https://www.ihg.com/holidayinnexpress/hotels/us/en/glenwood-springs/gnsco/hoteldetail,"501 West 1st Street, Glenwood Springs 81601, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/glenwood-springs-hotels,SYLES,silt,Holiday Inn Express & Suites Silt-Rifle,https://www.ihg.com/holidayinnexpress/hotels/us/en/silt/syles/hoteldetail,"1535 River Frontage Road, Silt 81652, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/grand-junction-hotels,GJTHS,grand-junction,Holiday Inn & Suites Grand Junction-Airport,https://www.ihg.com/holidayinn/hotels/us/en/grand-junction/gjths/hoteldetail,"2751 Crossroads Blvd, Grand Junction 81506, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/grand-junction-hotels,GJTCW,grand-junction,Candlewood Suites Grand Junction Nw,https://www.ihg.com/candlewood/hotels/us/en/grand-junction/gjtcw/hoteldetail,"654 Market Street, Grand Junction 81506, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/grand-junction-hotels,GJTMM,grand-junction,Holiday Inn Express & Suites Grand Junction,https://www.ihg.com/holidayinnexpress/hotels/us/en/grand-junction/gjtmm/hoteldetail,"625 Rae Lynn St., Grand Junction 81505, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/gunnison-hotels,GUCAD,gunnison,Holiday Inn Express & Suites Gunnison,https://www.ihg.com/holidayinnexpress/hotels/us/en/gunnison/gucad/hoteldetail,"910 E. Tomichi Avenue, Gunnison 81230, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/la-junta-hotels,LJUCO,la-junta,Holiday Inn Express La Junta,https://www.ihg.com/holidayinnexpress/hotels/us/en/la-junta/ljuco/hoteldetail,"27994 Us Highway 50, La Junta 81050, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/lamar-hotels,LAACO,lamar,Holiday Inn Express & Suites Lamar,https://www.ihg.com/holidayinnexpress/hotels/us/en/lamar/laaco/hoteldetail,"1304 North Main Street, Lamar 81052, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/limon-hotels,LMNCO,limon,Holiday Inn Express & Suites Limon I-70 (EX 359),https://www.ihg.com/holidayinnexpress/hotels/us/en/limon/lmnco/hoteldetail,"803 Highway 24, Limon 80828, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/montrose-hotels,MTSCO,montrose,Holiday Inn Express & Suites Montrose - Black Canyon Area,https://www.ihg.com/holidayinnexpress/hotels/us/en/montrose/mtsco/hoteldetail,"1391 South Townsend Avenue, Montrose 81401, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/pagosa-springs-hotels,PGORT,pagosa-springs,Pagosa Lodge,https://www.ihg.com/spnd/hotels/us/en/pagosa-springs/pgort/hoteldetail,"3505 West Highway 160, Pagosa Springs 81147, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/pueblo-hotels,PBCHI,pueblo,Holiday Inn Express & Suites Pueblo North,https://www.ihg.com/holidayinnexpress/hotels/us/en/pueblo/pbchi/hoteldetail,"4530 Dillon Drive, Pueblo 81008, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/pueblo-hotels,PUBPB,pueblo,Candlewood Suites Pueblo,https://www.ihg.com/candlewood/hotels/us/en/pueblo/pubpb/hoteldetail,"4640 Dillon Drive, Pueblo 81008, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/steamboat-springs-hotels,SBSCO,steamboat-springs,Holiday Inn Steamboat Springs,https://www.ihg.com/holidayinn/hotels/us/en/steamboat-springs/sbsco/hoteldetail,"3190 South Lincoln Avenue, Steamboat Springs 80487, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/sterling-hotels,STKES,sterling,Holiday Inn Express & Suites Sterling,https://www.ihg.com/holidayinnexpress/hotels/us/en/sterling/stkes/hoteldetail,"1555 East Chestnut Street, Sterling 80751, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/trinidad-hotels,TDACO,trinidad,Holiday Inn Express & Suites Trinidad,https://www.ihg.com/holidayinnexpress/hotels/us/en/trinidad/tdaco/hoteldetail,"3130 Santa Fe Trail Drive, Trinidad 81082, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/colorado/trinidad-hotels,RTNNM,raton,Holiday Inn Express & Suites Raton,https://www.ihg.com/holidayinnexpress/hotels/us/en/raton/rtnnm/hoteldetail,"101 Card Avenue, Raton 87740, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/nebraska/alliance-hotels,AIANE,alliance,Holiday Inn Express Alliance,https://www.ihg.com/holidayinnexpress/hotels/us/en/alliance/aiane/hoteldetail,"1630 Holsten Dr., Alliance 69301, United States",ihg
